pokemonId,latitude,longitude,appearedLocalTime,_id,cellId_90m,cellId_180m,cellId_370m,cellId_730m,cellId_1460m,cellId_2920m,cellId_5850m,appearedTimeOfDay,appearedHour,appearedMinute,appearedDayOfWeek,appearedDay,appearedMonth,appearedYear,terrainType,closeToWater,city,continent,weather,temperature,windSpeed,windBearing,pressure,weatherIcon,sunriseMinutesMidnight,sunriseHour,sunriseMinute,sunriseMinutesSince,sunsetMinutesMidnight,sunsetHour,sunsetMinute,sunsetMinutesBefore,population_density,urban,suburban,midurban,rural,gymDistanceKm,gymIn100m,gymIn250m,gymIn500m,gymIn1000m,gymIn2500m,gymIn5000m,pokestopDistanceKm,pokestopIn100m,pokestopIn250m,pokestopIn500m,pokestopIn1000m,pokestopIn2500m,pokestopIn5000m,cooc_1,cooc_2,cooc_3,cooc_4,cooc_5,cooc_6,cooc_7,cooc_8,cooc_9,cooc_10,cooc_11,cooc_12,cooc_13,cooc_14,cooc_15,cooc_16,cooc_17,cooc_18,cooc_19,cooc_20,cooc_21,cooc_22,cooc_23,cooc_24,cooc_25,cooc_26,cooc_27,cooc_28,cooc_29,cooc_30,cooc_31,cooc_32,cooc_33,cooc_34,cooc_35,cooc_36,cooc_37,cooc_38,cooc_39,cooc_40,cooc_41,cooc_42,cooc_43,cooc_44,cooc_45,cooc_46,cooc_47,cooc_48,cooc_49,cooc_50,cooc_51,cooc_52,cooc_53,cooc_54,cooc_55,cooc_56,cooc_57,cooc_58,cooc_59,cooc_60,cooc_61,cooc_62,cooc_63,cooc_64,cooc_65,cooc_66,cooc_67,cooc_68,cooc_69,cooc_70,cooc_71,cooc_72,cooc_73,cooc_74,cooc_75,cooc_76,cooc_77,cooc_78,cooc_79,cooc_80,cooc_81,cooc_82,cooc_83,cooc_84,cooc_85,cooc_86,cooc_87,cooc_88,cooc_89,cooc_90,cooc_91,cooc_92,cooc_93,cooc_94,cooc_95,cooc_96,cooc_97,cooc_98,cooc_99,cooc_100,cooc_101,cooc_102,cooc_103,cooc_104,cooc_105,cooc_106,cooc_107,cooc_108,cooc_109,cooc_110,cooc_111,cooc_112,cooc_113,cooc_114,cooc_115,cooc_116,cooc_117,cooc_118,cooc_119,cooc_120,cooc_121,cooc_122,cooc_123,cooc_124,cooc_125,cooc_126,cooc_127,cooc_128,cooc_129,cooc_130,cooc_131,cooc_132,cooc_133,cooc_134,cooc_135,cooc_136,cooc_137,cooc_138,cooc_139,cooc_140,cooc_141,cooc_142,cooc_143,cooc_144,cooc_145,cooc_146,cooc_147,cooc_148,cooc_149,cooc_150,cooc_151,class
19,30.03864,-90.237036,2016-09-08T02:18:06,ODc1NDczNjk1MzU3MzY1NDY4NQ==,9664925764339892000,9664925764272783000,9664925765078090000,9664925766151832000,9664925753266930000,9664925804806537000,9664925736087060000,night,4,18,dummy_day,8,8,2016,0,true,Chicago,America,Clear,27.4,3.36,123,1019.95,clear-night,402,6,42,894,1157,19,17,-139,0,false,false,false,true,0.241509,false,true,true,true,true,true,0.040435,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,19
19,38.99593,-77.407125,2016-09-08T02:18:06,MTQ0Mjg0ODI4OTMzODQ3MzYyOQ==,9923180694404596000,9923180694471705000,9923180694740140000,9923180697961366000,9923180693666398000,9923180745206006000,9923180676486530000,night,4,18,dummy_day,8,8,2016,13,false,New_York,America,PartlyCloudy,24.4,7.46,215,1015.57,partly-cloudy-night,405,6,45,947,1172,19,32,-180,442.25146,false,true,true,false,0.625321,false,false,false,true,true,true,0.254801,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,19
21,44.482254,-73.21231,2016-09-08T02:18:05,MTE3MDE1Nzk5ODgyMDgxMjgxMjU=,5533370282514841600,5533370282447732700,5533370281642426400,5533370284863651800,5533370280568684500,5533370263388815400,5533370057230385200,night,4,18,dummy_day,8,8,2016,13,true,New_York,America,Clear,21.8,4.22,146,1013.77,clear-night,384,6,24,1037,1159,19,19,-262,591.0899,false,true,true,false,0.19669,false,true,true,true,true,true,0.23011,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,21
127,30.141694,-90.932843,2016-09-08T02:17:59,MTQyNjA0MzU5NDY4NjAxNTAxODk=,9665088485752570000,9665088485551243000,9665088486356550000,9665088485282808000,9665088480987840000,9665088532527448000,9665088463807971000,night,4,17,dummy_day,8,8,2016,14,false,Chicago,America,Clear,26.5,4.11,138,1019.9,clear-night,406,6,46,893,1160,19,20,-139,48.421627,false,false,false,true,0.127623,false,true,true,true,true,true,0.108079,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,127
41,33.245673,-97.139766,2016-09-08T02:17:59,OTExMzM1MTE5MDkwOTgyMjMwMQ==,9677590859196924000,9677590859398250000,9677590859129815000,9677590860203557000,9677590855908590000,9677590804368982000,9677591010527412000,night,4,17,dummy_day,8,8,2016,13,false,Chicago,America,Clear,29.1,8.86,161,1015,clear-night,428,7,8,893,1187,19,47,-134,1055.8982,true,true,true,false,0.661899,false,false,false,true,true,true,0.529631,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,41
19,29.967218,-90.063035,2016-09-08T02:17:59,MjM1ODMyMzE4MjA2NDE5NDM0OQ==,9664907437177570000,9664907437110460000,9664907436305154000,9664907435231412000,9664907439526380000,9664907387986772000,9664907594145202000,night,4,17,dummy_day,8,8,2016,13,true,Chicago,America,Clear,26.6,5.03,122,1019.55,clear-night,402,6,42,945,1156,19,16,-191,1955.8636,true,true,true,false,0.08121,true,true,true,true,true,true,0.117989,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,19
19,33.708364,-78.860514,2016-09-08T02:17:59,MTE0OTk0MDg1MjI0NjIyNTY2MDU=,9872005365040677000,9872005365107786000,9872005364839350000,9872005363765608000,9872005368060576000,9872005350880707000,9872005557039137000,night,4,17,dummy_day,8,8,2016,13,true,New_York,America,Clear,26,7.55,222,1019.13,clear-night,415,6,55,974,1174,19,34,-215,511.28308,false,true,true,false,0.010032,true,true,true,true,true,true,0.045586,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,19
19,53.629141,-113.472607,2016-09-08T02:17:57,NjkwMzI5NjQ2OTk4MjQzOTgyMQ==,6025856755517358100,6025856755450249200,6025856754644942800,6025856755718684700,6025856760013652000,6025856777193521200,6025856708474044400,night,4,17,dummy_day,8,8,2016,13,false,Edmonton,America,PartlyCloudy,11,1.6,244,1009.34,partly-cloudy-night,415,6,55,822,1210,20,10,-27,761.8856,false,true,true,false,1.002908,false,false,false,false,true,true,0.398446,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,19
16,41.725105,-88.251024,2016-09-08T02:17:57,OTAxMzg1Njc5NTg3MTU4MDc5Nw==,9804038187125834000,9804038187327160000,9804038188132467000,9804038184911241000,9804038197796143000,9804038214976012000,9804038146256536000,night,4,17,dummy_day,8,8,2016,12,false,Chicago,America,Clear,24.2,10.27,216,1012.08,clear-night,387,6,27,923,1157,19,17,-153,913.3346,true,true,true,false,0.54652,false,false,false,true,true,true,0.289814,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,16
129,28.38068,-81.502933,2016-09-08T02:17:56,MTAyMDI2NzI5NTg3MTE0Mzk0ODU=,9862179758157070000,9862179758224180000,9862179757418873000,9862179758492615000,9862179754197647000,9862179702658040000,9862179771377517000,night,4,17,dummy_day,8,8,2016,8,false,New_York,America,Clear,24.7,6.43,75,1020.63,clear-night,428,7,8,920,1181,19,41,-167,38.953922,false,false,false,true,0.190831,false,true,true,true,true,true,0.069623,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,129
13,41.724273,-88.257715,2016-09-08T02:17:56,NjI5MzU5MjE4NjM4ODgxMzYyOQ==,9804038173569843000,9804038173368517000,9804038173100081000,9804038176321307000,9804038163436405000,9804038214976012000,9804038146256536000,night,4,17,dummy_day,8,8,2016,12,false,Chicago,America,Clear,24.2,10.27,216,1012.08,clear-night,387,6,27,923,1157,19,17,-153,913.3346,true,true,true,false,0.48505,false,false,true,true,true,true,0.36591,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,13
19,33.247991,-97.13741,2016-09-08T02:17:56,MTgwMjY0MDQ5MDIwMzk2NDkzNDE=,9677590862955020000,9677590863156347000,9677590863424782000,9677590860203557000,9677590855908590000,9677590804368982000,9677591010527412000,night,4,17,dummy_day,8,8,2016,13,false,Chicago,America,Clear,29.1,8.86,161,1015,clear-night,428,7,8,893,1187,19,47,-134,1055.8982,true,true,true,false,0.954348,false,false,false,true,true,true,0.442393,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,19
129,30.042524,-90.236376,2016-09-08T02:17:55,NjY1MTk2OTc1NzkyNjYxMjU=,9664925768232206000,9664925768030880000,9664925767225573000,9664925766151832000,9664925753266930000,9664925804806537000,9664925736087060000,night,4,17,dummy_day,8,8,2016,0,true,Chicago,America,Clear,27.4,3.36,123,1019.95,clear-night,402,6,42,894,1157,19,17,-139,0,false,false,false,true,0.291082,false,false,true,true,true,true,0.128023,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,129
46,26.235782,-98.199641,2016-09-08T02:17:44,MzY4MzEyNDM5ODczOTUzMDQ2MQ==,9684323740392882000,9684323740325773000,9684323740057338000,9684323736836112000,9684323749721014000,9684323801260622000,9684323869980099000,night,4,17,dummy_day,8,8,2016,13,false,Chicago,America,Clear,28,11.26,142,1016.69,clear-night,436,7,16,939,1187,19,47,-188,849.44226,true,true,true,false,0.579174,false,false,false,true,true,true,0.24233,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,46
32,42.325273,-71.58496,2016-09-08T02:17:42,MTI5ODAxODIxMjkwMjg5MzI3NjU=,9936054754452963000,9936054754251637000,9936054753983201000,9936054750761976000,9936054737877074000,9936054789416681000,9936054858136158000,night,4,17,dummy_day,8,8,2016,5,false,New_York,America,Clear,20.3,5.63,15,1016.15,clear-night,379,6,19,1008,1151,19,11,-236,880.8093,true,true,true,false,21.719945,false,false,false,false,false,false,0.052437,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,32
102,20.476804,-97.449925,2016-09-08T02:17:42,NzU4ODk4NTg2NTk1NTI3NjU4OQ==,9645138179321233000,9645138179388342000,9645138178583036000,9645138181804261000,9645138186099229000,9645138168919360000,9645138375077790000,night,4,17,dummy_day,8,8,2016,14,false,Mexico_City,America,Foggy,25.5,4.79,269,1018.02,fog,436,7,16,941,1181,19,41,-196,166.13933,false,false,false,true,4.412481,false,false,false,false,false,true,4.412481,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,102
16,41.72403,-88.251936,2016-09-08T02:17:39,ODcwOTIxMjM2NDAyMjczMjI4NQ==,9804038186723180000,9804038186790290000,9804038185984983000,9804038184911241000,9804038197796143000,9804038214976012000,9804038146256536000,night,4,17,dummy_day,8,8,2016,12,false,Chicago,America,Clear,24.2,10.27,216,1012.08,clear-night,387,6,27,923,1157,19,17,-153,913.3346,true,true,true,false,0.484775,false,false,true,true,true,true,0.187645,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,16
100,33.703946,-78.865998,2016-09-08T02:17:38,MTA2NDQ3ODcxMzQ3NDc5Mzc1MzM=,9872005771854610000,9872005772055937000,9872005772861243000,9872005776082469000,9872005780377436000,9872005763197567000,9872005557039137000,night,4,17,dummy_day,8,8,2016,13,true,New_York,America,Clear,26,7.55,222,1019.13,clear-night,415,6,55,974,1174,19,34,-215,511.28308,false,true,true,false,0.557804,false,false,false,true,true,true,0.097245,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,100
92,29.969384,-90.067925,2016-09-08T02:17:36,MTExNTczNjA1NTY4MDAxOTc0NTM=,9664907334769443000,9664907334568116000,9664907335373423000,9664907332152197000,9664907336447164000,9664907387986772000,9664907594145202000,night,4,17,dummy_day,8,8,2016,13,true,Chicago,America,Clear,26.6,5.03,122,1019.55,clear-night,402,6,42,945,1156,19,16,-191,1955.8636,true,true,true,false,0.047057,true,true,true,true,true,true,0.188163,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,92
74,26.233775,-98.2075,2016-09-08T02:17:34,MTA1MTkzODI1NDM2NjkzODIyNTM=,9684323762807243000,9684323762874352000,9684323763679658000,9684323762605916000,9684323749721014000,9684323801260622000,9684323869980099000,night,4,17,dummy_day,8,8,2016,13,false,Chicago,America,Clear,28,11.26,142,1016.69,clear-night,436,7,16,939,1187,19,47,-188,1517.408,true,true,true,false,0.016862,true,true,true,true,true,true,0.127176,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,74
19,38.165328,-85.587458,2016-09-08T02:17:33,Mjg0OTY0NDkwMDI2OTMwNTc3Mw==,9829564390960005000,9829564390758679000,9829564389953372000,9829564386732147000,9829564391027114000,9829564339487506000,9829564408206983000,night,4,17,dummy_day,8,8,2016,14,false,New_York,America,Clear,27.3,5.54,209,1017.69,clear-night,439,7,19,902,1204,20,4,-137,493.07547,false,true,true,false,0.692439,false,false,false,true,true,true,0.692439,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,19
19,40.925311,9.506391,2016-09-08T02:17:31,NDU5NDIxNzI0MjE5OTI2NjIx,1358199196808642560,1358199196741533700,1358199197009969150,1358199195936227330,1358199208821129220,1358199157281521660,1358198951123091460,night,4,17,dummy_day,8,8,2016,8,true,Rome,Europe,MostlyCloudy,22,6.16,329,1012.28,partly-cloudy-night,417,6,57,-139,1184,19,44,906,0,false,false,false,true,0.196184,false,true,true,true,true,true,0.017959,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,19
81,33.704,-78.865645,2016-09-08T02:17:26,MTAwNDM5OTIwNTg4MzQ5NDU5MzM=,9872005771988828000,9872005772055937000,9872005772861243000,9872005776082469000,9872005780377436000,9872005763197567000,9872005557039137000,night,4,17,dummy_day,8,8,2016,13,true,New_York,America,Clear,26,7.55,222,1019.13,clear-night,415,6,55,974,1174,19,34,-215,511.28308,false,true,true,false,0.567816,false,false,false,true,true,true,0.120976,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,81
